,Clock,Susceptible,Incubated,Infectious-Asymptomatic,Infectious-MildModerateSymptoms,Infectious-SevereSymptoms,Infectious-CriticalSymptoms,Recovered-TemporaryImmunity,Deceased,HealthCareUnit-OccupiedBeds
444,2000-01-19T12:00,772,125,21,29,9,0,33,0,0
445,2000-01-19T13:00,764,132,21,30,9,0,33,0,0
446,2000-01-19T14:00,761,134,21,29,9,0,34,0,0
447,2000-01-19T15:00,757,138,20,29,9,0,34,0,0
448,2000-01-19T16:00,755,140,20,29,9,0,34,0,0
449,2000-01-19T17:00,755,138,19,31,9,0,34,0,0
450,2000-01-19T18:00,751,140,19,33,9,0,35,0,0
451,2000-01-19T19:00,748,143,19,33,9,0,36,0,0
452,2000-01-19T20:00,748,143,19,33,9,0,37,0,0
453,2000-01-19T21:00,746,145,19,33,9,0,38,0,0
454,2000-01-19T22:00,744,145,20,34,9,0,39,0,0
455,2000-01-19T23:00,743,145,20,35,9,0,39,0,0
456,2000-01-20T00:00,739,149,20,35,9,0,40,0,0
457,2000-01-20T01:00,739,148,20,36,9,0,40,0,0
458,2000-01-20T02:00,739,148,20,35,9,0,40,0,0
459,2000-01-20T03:00,739,146,20,37,9,0,41,0,0
460,2000-01-20T04:00,739,146,20,36,9,0,42,0,0
461,2000-01-20T05:00,739,145,21,35,9,0,43,0,0
462,2000-01-20T06:00,739,145,21,35,9,0,43,0,0
463,2000-01-20T07:00,738,146,21,35,9,0,44,0,0
464,2000-01-20T08:00,738,145,21,36,9,0,44,0,0
465,2000-01-20T09:00,737,144,22,37,9,0,44,0,0
466,2000-01-20T10:00,735,146,22,37,9,0,44,0,0
467,2000-01-20T11:00,732,148,22,38,9,0,44,0,0
468,2000-01-20T12:00,729,151,22,38,9,0,44,0,0
469,2000-01-20T13:00,729,149,24,38,9,0,44,0,0
470,2000-01-20T14:00,726,151,24,37,9,0,46,0,0
471,2000-01-20T15:00,726,151,24,37,9,0,47,0,0
472,2000-01-20T16:00,726,151,22,37,9,0,47,0,0
473,2000-01-20T17:00,724,153,22,36,10,0,48,0,0
474,2000-01-20T18:00,724,153,22,36,10,0,48,0,0
475,2000-01-20T19:00,724,152,22,36,10,0,48,0,0
476,2000-01-20T20:00,724,152,22,36,10,0,48,0,0
477,2000-01-20T21:00,724,152,22,36,10,0,48,0,0
478,2000-01-20T22:00,723,153,22,36,10,0,48,0,0
479,2000-01-20T23:00,722,154,22,36,10,0,48,0,0
480,2000-01-21T00:00,720,155,22,37,10,0,48,0,0
481,2000-01-21T01:00,720,155,22,37,10,0,48,0,0
482,2000-01-21T02:00,720,155,22,35,10,0,49,0,0
483,2000-01-21T03:00,719,155,23,35,10,0,49,0,0
484,2000-01-21T04:00,719,154,23,36,10,0,50,0,0
485,2000-01-21T05:00,719,154,23,36,10,0,51,0,0
486,2000-01-21T06:00,718,155,23,36,10,0,51,0,0
487,2000-01-21T07:00,717,156,23,36,10,0,51,0,0
488,2000-01-21T08:00,714,158,23,37,10,0,51,0,0
489,2000-01-21T09:00,712,160,23,36,10,0,51,0,0
490,2000-01-21T10:00,712,159,23,37,10,0,51,0,0
491,2000-01-21T11:00,712,159,23,37,10,0,51,0,0
492,2000-01-21T12:00,711,160,23,37,10,0,51,0,0
493,2000-01-21T13:00,710,160,23,38,10,0,51,0,0
494,2000-01-21T14:00,710,159,23,38,10,0,53,0,0
495,2000-01-21T15:00,710,155,25,40,10,0,53,0,0
496,2000-01-21T16:00,709,155,26,40,10,0,55,0,0
497,2000-01-21T17:00,707,156,26,41,10,0,55,0,0
498,2000-01-21T18:00,705,157,27,38,11,0,55,0,0
499,2000-01-21T19:00,703,159,27,38,11,0,56,0,0
500,2000-01-21T20:00,701,161,27,37,12,0,56,0,0
501,2000-01-21T21:00,701,161,27,37,12,0,56,0,0
502,2000-01-21T22:00,699,162,27,38,12,0,56,0,0
503,2000-01-21T23:00,699,161,27,39,12,0,56,0,0
504,2000-01-22T00:00,697,156,29,43,12,0,56,0,0
505,2000-01-22T01:00,696,157,29,43,12,0,56,0,0
506,2000-01-22T02:00,694,159,29,43,12,0,58,0,0
507,2000-01-22T03:00,694,159,29,43,12,0,58,0,0
508,2000-01-22T04:00,692,160,29,44,12,0,58,0,0
509,2000-01-22T05:00,691,160,30,42,12,0,58,0,0
510,2000-01-22T06:00,691,159,31,42,12,0,58,0,0
511,2000-01-22T07:00,691,159,30,42,12,0,58,0,0
512,2000-01-22T08:00,690,160,30,41,12,0,58,0,0
513,2000-01-22T09:00,685,162,31,43,12,0,59,0,0
514,2000-01-22T10:00,679,163,31,47,12,0,59,0,0
515,2000-01-22T11:00,676,164,30,49,12,0,59,0,0
516,2000-01-22T12:00,671,169,30,49,12,0,59,0,0
517,2000-01-22T13:00,664,175,30,49,12,0,59,0,0
518,2000-01-22T14:00,660,177,29,50,12,0,60,0,0
519,2000-01-22T15:00,655,181,29,51,12,0,60,0,0
520,2000-01-22T16:00,654,181,29,52,12,0,60,0,0
521,2000-01-22T17:00,652,183,29,52,12,0,60,0,0
522,2000-01-22T18:00,649,185,30,51,13,0,62,0,0
523,2000-01-22T19:00,649,184,31,51,13,0,62,0,0
524,2000-01-22T20:00,648,184,31,52,13,0,62,0,0
525,2000-01-22T21:00,648,184,30,51,13,0,62,0,0
526,2000-01-22T22:00,645,187,29,50,13,0,62,0,0
527,2000-01-22T23:00,645,187,29,50,13,0,62,0,0
528,2000-01-23T00:00,643,189,29,47,13,0,63,0,0
529,2000-01-23T01:00,641,191,29,46,12,0,63,0,0
530,2000-01-23T02:00,639,192,29,47,12,0,63,0,0
531,2000-01-23T03:00,636,195,29,47,12,0,63,0,0
532,2000-01-23T04:00,632,199,29,46,12,0,63,0,0
533,2000-01-23T05:00,632,199,28,46,12,0,65,0,0
534,2000-01-23T06:00,631,199,27,46,12,0,65,0,0
535,2000-01-23T07:00,631,199,27,46,12,0,66,0,0
536,2000-01-23T08:00,628,202,27,46,12,0,67,0,0
537,2000-01-23T09:00,625,199,28,51,12,0,67,0,0
538,2000-01-23T10:00,621,201,28,52,12,0,68,0,0
539,2000-01-23T11:00,615,206,29,51,12,0,69,0,0
540,2000-01-23T12:00,612,204,29,56,12,0,69,0,0
541,2000-01-23T13:00,610,203,30,58,12,0,70,0,0
542,2000-01-23T14:00,608,202,30,61,12,0,72,0,0
543,2000-01-23T15:00,605,203,30,63,12,0,72,0,0
544,2000-01-23T16:00,604,204,29,63,12,0,72,0,0
545,2000-01-23T17:00,601,206,29,63,12,0,72,0,0
546,2000-01-23T18:00,601,205,29,64,12,0,72,0,0
547,2000-01-23T19:00,600,204,30,64,12,0,72,0,0
548,2000-01-23T20:00,597,207,30,62,12,0,72,0,0
549,2000-01-23T21:00,595,208,28,63,12,0,74,0,0
550,2000-01-23T22:00,590,211,28,65,12,0,76,0,0
551,2000-01-23T23:00,590,211,28,65,12,0,76,0,0
552,2000-01-24T00:00,590,210,28,66,12,0,79,0,0
553,2000-01-24T01:00,587,212,28,65,12,0,81,0,0
554,2000-01-24T02:00,586,213,28,65,12,0,81,0,0
555,2000-01-24T03:00,584,214,29,64,12,0,81,0,0
556,2000-01-24T04:00,581,215,29,65,12,0,82,0,0
557,2000-01-24T05:00,579,217,28,65,12,0,83,0,0
558,2000-01-24T06:00,575,220,28,66,12,0,85,0,0
559,2000-01-24T07:00,570,224,28,67,12,0,85,0,0
560,2000-01-24T08:00,566,224,29,69,12,0,85,0,0
561,2000-01-24T09:00,558,232,29,68,12,0,85,0,0
562,2000-01-24T10:00,553,234,30,68,12,0,86,0,0
563,2000-01-24T11:00,548,235,30,72,12,0,87,0,0
564,2000-01-24T12:00,544,235,30,76,12,0,87,0,0
565,2000-01-24T13:00,538,237,32,78,12,0,87,0,0
566,2000-01-24T14:00,528,246,31,78,12,0,87,0,0
567,2000-01-24T15:00,522,247,35,79,12,0,87,0,0
568,2000-01-24T16:00,518,250,36,79,12,0,88,0,0
569,2000-01-24T17:00,516,252,36,77,12,0,89,0,0
570,2000-01-24T18:00,514,253,37,77,12,0,89,0,0
571,2000-01-24T19:00,511,256,37,77,12,0,90,0,0
572,2000-01-24T20:00,508,259,37,77,12,0,92,0,0
573,2000-01-24T21:00,503,263,37,78,12,0,94,0,0
574,2000-01-24T22:00,501,265,37,78,12,0,94,0,0
575,2000-01-24T23:00,500,265,38,78,12,0,94,0,0
576,2000-01-25T00:00,500,262,37,80,12,0,94,0,0
577,2000-01-25T01:00,498,263,37,80,12,0,96,0,0
578,2000-01-25T02:00,497,263,37,81,12,0,96,0,0
579,2000-01-25T03:00,495,265,37,81,12,0,97,0,0
580,2000-01-25T04:00,493,267,37,81,12,0,98,0,0
581,2000-01-25T05:00,492,267,35,82,12,0,99,0,0
582,2000-01-25T06:00,491,268,35,82,12,0,99,0,0
583,2000-01-25T07:00,489,270,35,82,12,0,99,0,0
584,2000-01-25T08:00,488,268,35,84,12,0,100,0,0
585,2000-01-25T09:00,487,268,35,84,12,0,101,0,0
586,2000-01-25T10:00,486,265,36,86,12,0,103,0,0
587,2000-01-25T11:00,486,261,36,90,12,0,103,0,0
588,2000-01-25T12:00,483,262,37,89,12,0,103,0,0
589,2000-01-25T13:00,480,261,36,90,14,0,103,0,0
590,2000-01-25T14:00,477,262,37,89,14,0,105,0,0
591,2000-01-25T15:00,476,260,38,88,14,0,105,0,0
592,2000-01-25T16:00,476,260,38,88,14,0,105,0,0
593,2000-01-25T17:00,475,259,38,90,14,0,107,0,0
594,2000-01-25T18:00,475,257,38,92,14,0,107,0,0
595,2000-01-25T19:00,473,257,39,92,15,0,107,0,0
596,2000-01-25T20:00,471,258,39,93,15,0,107,0,0
597,2000-01-25T21:00,468,260,39,94,15,0,107,0,0
598,2000-01-25T22:00,465,262,40,94,15,0,107,0,0
599,2000-01-25T23:00,461,266,40,92,16,0,107,0,0
600,2000-01-26T00:00,459,264,41,94,16,0,109,0,0
601,2000-01-26T01:00,458,265,41,93,16,0,110,0,0
602,2000-01-26T02:00,458,265,41,93,16,0,110,0,0
603,2000-01-26T03:00,457,264,43,93,16,0,110,0,0
604,2000-01-26T04:00,453,267,44,93,16,0,110,0,0
605,2000-01-26T05:00,451,269,44,93,16,0,112,0,0
606,2000-01-26T06:00,450,269,44,93,16,0,112,0,0
607,2000-01-26T07:00,448,270,44,94,16,0,112,0,0
608,2000-01-26T08:00,448,269,44,94,16,0,113,0,0
609,2000-01-26T09:00,445,270,45,94,16,0,114,0,0
610,2000-01-26T10:00,444,265,47,97,16,0,115,0,0
611,2000-01-26T11:00,439,266,48,98,16,0,115,0,0
612,2000-01-26T12:00,438,262,50,101,16,0,117,0,0
613,2000-01-26T13:00,437,261,49,102,16,0,119,0,0
614,2000-01-26T14:00,434,262,49,104,16,0,121,0,0
615,2000-01-26T15:00,432,262,49,105,16,0,124,0,0
616,2000-01-26T16:00,431,263,48,105,16,0,124,0,0
617,2000-01-26T17:00,428,266,48,105,15,1,124,0,0
618,2000-01-26T18:00,427,265,48,107,15,1,124,0,0
619,2000-01-26T19:00,426,264,50,106,15,1,124,0,0
620,2000-01-26T20:00,422,267,50,106,16,1,124,0,0
621,2000-01-26T21:00,418,271,50,106,16,1,124,0,0
622,2000-01-26T22:00,413,272,49,108,17,1,124,0,0
623,2000-01-26T23:00,412,272,49,109,17,1,125,0,0
624,2000-01-27T00:00,409,275,49,108,17,1,126,0,0
625,2000-01-27T01:00,405,277,49,110,17,1,127,0,0
626,2000-01-27T02:00,402,278,50,111,17,1,127,0,0
627,2000-01-27T03:00,401,277,51,111,17,1,127,0,0
628,2000-01-27T04:00,400,277,52,111,17,1,127,0,0
629,2000-01-27T05:00,399,277,52,112,17,1,127,0,0
630,2000-01-27T06:00,399,274,54,113,17,1,128,0,0
631,2000-01-27T07:00,399,274,54,112,17,1,128,0,0
632,2000-01-27T08:00,399,270,54,114,17,1,129,0,0
633,2000-01-27T09:00,399,266,54,117,17,1,130,0,0
634,2000-01-27T10:00,398,263,54,119,17,1,131,0,0
635,2000-01-27T11:00,395,264,55,119,17,1,133,0,0
636,2000-01-27T12:00,395,261,57,117,17,1,133,0,0
637,2000-01-27T13:00,392,261,56,118,17,1,135,0,0
638,2000-01-27T14:00,392,256,58,119,17,1,135,0,0
639,2000-01-27T15:00,391,256,57,119,17,1,136,0,0
640,2000-01-27T16:00,387,260,56,118,18,1,137,0,0
641,2000-01-27T17:00,387,256,57,121,18,1,137,0,0
642,2000-01-27T18:00,385,256,56,120,18,1,137,0,0
643,2000-01-27T19:00,382,258,56,121,18,1,138,0,0
644,2000-01-27T20:00,378,260,56,123,18,1,138,0,0
645,2000-01-27T21:00,376,261,57,122,19,1,138,0,0
646,2000-01-27T22:00,371,265,57,123,19,1,140,0,0
647,2000-01-27T23:00,369,267,56,122,19,1,140,0,0
648,2000-01-28T00:00,369,265,56,119,19,1,141,0,0
649,2000-01-28T01:00,368,264,56,121,19,1,141,0,0
650,2000-01-28T02:00,366,264,57,120,19,1,141,0,0
651,2000-01-28T03:00,364,266,53,120,19,1,142,0,0
652,2000-01-28T04:00,363,263,54,122,19,1,142,0,0
653,2000-01-28T05:00,360,266,54,122,19,1,142,0,0
654,2000-01-28T06:00,359,266,54,122,19,1,142,0,0
655,2000-01-28T07:00,359,266,54,122,19,1,143,0,0
656,2000-01-28T08:00,359,265,54,123,19,1,145,0,0
657,2000-01-28T09:00,356,265,55,125,19,1,146,0,0
658,2000-01-28T10:00,353,266,53,123,19,1,148,0,0
659,2000-01-28T11:00,351,265,53,124,19,1,149,0,0
660,2000-01-28T12:00,349,265,53,125,19,1,152,0,0
661,2000-01-28T13:00,348,262,54,124,19,1,155,0,0
662,2000-01-28T14:00,347,260,54,125,19,1,157,0,0
663,2000-01-28T15:00,347,256,55,127,19,1,159,0,0
664,2000-01-28T16:00,345,257,55,128,19,1,160,0,0
665,2000-01-28T17:00,345,255,55,130,19,1,160,0,0
666,2000-01-28T18:00,344,255,56,129,19,1,164,0,0
667,2000-01-28T19:00,343,255,55,129,19,1,164,0,0
668,2000-01-28T20:00,341,253,56,132,19,1,164,0,0
669,2000-01-28T21:00,339,253,57,132,19,1,164,0,0
670,2000-01-28T22:00,339,249,57,133,19,1,164,0,0
671,2000-01-28T23:00,338,249,58,133,19,1,166,0,0
672,2000-01-29T00:00,335,251,58,130,20,1,171,0,0
673,2000-01-29T01:00,333,251,59,131,20,1,171,0,0
674,2000-01-29T02:00,333,251,59,131,20,1,173,0,0
675,2000-01-29T03:00,331,251,60,132,20,1,177,0,0
676,2000-01-29T04:00,329,253,58,132,20,1,178,0,0
677,2000-01-29T05:00,326,253,59,133,20,1,178,0,0
678,2000-01-29T06:00,325,253,60,133,20,1,179,0,0
679,2000-01-29T07:00,324,253,60,134,20,1,179,0,0
680,2000-01-29T08:00,324,253,59,133,20,1,179,0,0
681,2000-01-29T09:00,321,251,60,134,21,1,179,0,0
682,2000-01-29T10:00,319,250,59,131,21,1,185,0,0
683,2000-01-29T11:00,316,250,60,131,21,1,187,0,0
684,2000-01-29T12:00,311,250,61,130,21,1,188,0,0
685,2000-01-29T13:00,309,250,60,130,21,1,192,0,0
686,2000-01-29T14:00,307,248,60,132,21,1,194,0,0
687,2000-01-29T15:00,304,249,59,132,21,1,195,0,0
688,2000-01-29T16:00,302,248,59,135,21,1,195,0,0
689,2000-01-29T17:00,297,250,61,135,22,1,195,0,0
690,2000-01-29T18:00,289,258,61,135,22,1,196,0,0
691,2000-01-29T19:00,289,256,58,137,22,1,198,0,0
692,2000-01-29T20:00,289,253,59,139,22,1,198,0,0
693,2000-01-29T21:00,287,252,60,141,22,1,199,0,0
694,2000-01-29T22:00,286,250,61,141,22,1,202,0,0
695,2000-01-29T23:00,285,250,61,142,22,1,202,0,0
696,2000-01-30T00:00,284,251,61,142,22,1,205,0,0
697,2000-01-30T01:00,283,252,61,141,22,1,205,0,0
698,2000-01-30T02:00,279,254,61,143,22,1,205,0,0
699,2000-01-30T03:00,278,252,62,145,22,1,205,0,0
700,2000-01-30T04:00,277,252,62,145,22,1,207,0,0
701,2000-01-30T05:00,275,252,63,145,23,1,208,0,0
702,2000-01-30T06:00,275,252,63,145,23,1,208,0,0
703,2000-01-30T07:00,271,254,63,147,23,1,208,0,0
704,2000-01-30T08:00,270,253,64,147,23,1,210,0,0
705,2000-01-30T09:00,270,251,64,144,23,1,212,0,0
706,2000-01-30T10:00,267,252,63,143,23,1,219,0,0
707,2000-01-30T11:00,264,251,64,144,24,1,221,0,0
708,2000-01-30T12:00,262,251,63,145,24,1,226,0,0
709,2000-01-30T13:00,260,249,64,145,24,1,229,0,0
710,2000-01-30T14:00,257,250,64,144,23,1,231,0,0
711,2000-01-30T15:00,256,250,62,143,24,1,234,0,0
712,2000-01-30T16:00,253,252,62,144,23,2,234,0,0
713,2000-01-30T17:00,251,253,62,143,23,1,234,1,0
714,2000-01-30T18:00,249,254,62,141,23,1,234,1,0
715,2000-01-30T19:00,247,255,62,141,22,1,237,1,0
716,2000-01-30T20:00,245,256,62,142,22,1,237,1,0
717,2000-01-30T21:00,245,252,65,142,22,1,237,1,0
718,2000-01-30T22:00,244,250,67,141,22,1,239,1,0
719,2000-01-30T23:00,243,248,68,143,22,1,239,1,0
720,2000-01-31T00:00,242,246,66,144,22,1,239,1,0
721,2000-01-31T01:00,241,245,66,144,22,1,240,1,0
722,2000-01-31T02:00,240,245,66,145,22,1,240,1,0
723,2000-01-31T03:00,239,244,65,147,22,1,240,1,0
724,2000-01-31T04:00,239,239,66,151,22,1,241,1,0
725,2000-01-31T05:00,238,238,67,151,22,1,241,1,0
726,2000-01-31T06:00,237,239,66,151,22,1,241,1,0
727,2000-01-31T07:00,236,238,66,153,22,1,241,1,0
728,2000-01-31T08:00,234,239,66,150,23,1,242,1,0
729,2000-01-31T09:00,233,236,66,154,23,1,247,1,0
730,2000-01-31T10:00,232,236,65,154,24,1,251,1,0
731,2000-01-31T11:00,232,232,67,154,24,1,252,1,0
732,2000-01-31T12:00,228,235,66,154,24,1,254,1,0
733,2000-01-31T13:00,224,235,68,154,24,1,257,1,0
734,2000-01-31T14:00,222,232,70,154,24,1,261,1,0
735,2000-01-31T15:00,221,229,69,157,24,1,264,1,0
736,2000-01-31T16:00,219,228,69,159,24,1,264,1,0
737,2000-01-31T17:00,218,226,69,159,25,1,266,1,0
738,2000-01-31T18:00,217,226,68,160,25,1,269,1,0
739,2000-01-31T19:00,216,225,68,160,25,1,271,1,0
740,2000-01-31T20:00,213,227,68,158,26,1,271,1,0
741,2000-01-31T21:00,211,226,68,161,26,1,272,1,0
742,2000-01-31T22:00,209,226,68,161,26,1,274,1,0
743,2000-01-31T23:00,208,227,68,161,26,1,274,1,0
744,2000-02-01T00:00,207,228,68,161,26,1,278,1,0
745,2000-02-01T01:00,206,228,68,161,26,1,280,1,0
746,2000-02-01T02:00,206,226,68,163,26,1,280,1,0
747,2000-02-01T03:00,204,228,68,163,26,1,281,1,0
748,2000-02-01T04:00,203,226,68,166,26,1,281,1,0
749,2000-02-01T05:00,202,223,68,170,26,1,282,1,0
750,2000-02-01T06:00,201,224,67,169,27,1,283,1,0
751,2000-02-01T07:00,201,221,67,171,27,1,283,1,0
752,2000-02-01T08:00,201,221,67,170,27,1,286,1,0
753,2000-02-01T09:00,201,220,65,167,27,1,286,1,0
754,2000-02-01T10:00,200,219,65,167,27,1,287,1,0
755,2000-02-01T11:00,198,216,66,166,27,1,289,1,0
756,2000-02-01T12:00,197,214,66,166,28,1,291,1,0
757,2000-02-01T13:00,197,212,65,166,28,1,293,1,0
758,2000-02-01T14:00,194,212,66,163,30,1,296,1,0
759,2000-02-01T15:00,194,211,66,161,30,1,298,1,0
760,2000-02-01T16:00,194,206,67,162,30,0,299,1,0
761,2000-02-01T17:00,190,208,66,162,30,0,301,1,0
762,2000-02-01T18:00,188,206,65,164,30,0,302,1,0
763,2000-02-01T19:00,188,205,64,164,30,0,304,1,0
764,2000-02-01T20:00,188,201,64,168,30,0,306,1,0
765,2000-02-01T21:00,188,201,64,167,30,0,306,1,0
766,2000-02-01T22:00,186,198,64,171,30,0,308,1,0
767,2000-02-01T23:00,185,196,65,173,30,0,308,1,0
768,2000-02-02T00:00,183,195,66,174,30,0,308,1,0
769,2000-02-02T01:00,183,189,65,179,31,0,309,1,0
770,2000-02-02T02:00,183,187,65,177,31,0,309,1,0
771,2000-02-02T03:00,183,184,67,176,31,0,309,1,0
772,2000-02-02T04:00,183,182,68,171,32,0,309,1,0
773,2000-02-02T05:00,181,183,68,170,32,0,309,1,0
774,2000-02-02T06:00,180,183,67,170,33,0,310,1,0
775,2000-02-02T07:00,179,184,67,168,33,0,311,1,0
776,2000-02-02T08:00,179,183,67,167,35,0,312,1,0
777,2000-02-02T09:00,178,181,68,168,35,0,318,1,0
778,2000-02-02T10:00,175,182,69,168,35,0,320,1,0
779,2000-02-02T11:00,174,182,69,165,35,0,325,1,0
780,2000-02-02T12:00,173,182,67,162,36,0,327,1,0
781,2000-02-02T13:00,173,180,66,160,37,0,330,1,0
782,2000-02-02T14:00,173,177,66,162,36,0,333,1,0
783,2000-02-02T15:00,172,176,64,160,36,0,336,1,0
784,2000-02-02T16:00,171,176,63,161,36,0,340,1,0
785,2000-02-02T17:00,171,176,63,161,36,0,343,1,0
786,2000-02-02T18:00,170,176,63,161,36,0,346,1,0
787,2000-02-02T19:00,170,173,64,163,36,0,348,1,0
788,2000-02-02T20:00,169,173,64,162,36,0,348,1,0
789,2000-02-02T21:00,169,172,63,161,37,0,349,1,0
790,2000-02-02T22:00,169,170,64,160,37,0,350,1,0
791,2000-02-02T23:00,168,171,64,160,37,0,350,1,0
792,2000-02-03T00:00,168,171,64,160,37,0,351,1,0
793,2000-02-03T01:00,168,171,64,159,37,0,352,1,0
794,2000-02-03T02:00,168,170,65,159,37,0,356,1,0
795,2000-02-03T03:00,168,170,65,157,37,0,358,1,0
796,2000-02-03T04:00,167,171,63,157,37,0,363,1,0
797,2000-02-03T05:00,167,171,63,156,37,0,365,1,0
798,2000-02-03T06:00,167,170,63,157,37,0,366,1,0
799,2000-02-03T07:00,167,170,63,155,37,0,368,1,0
800,2000-02-03T08:00,167,170,63,154,38,0,368,1,0
801,2000-02-03T09:00,167,169,63,151,39,0,369,1,0
802,2000-02-03T10:00,167,166,63,152,39,0,370,1,0
803,2000-02-03T11:00,166,164,64,149,39,0,374,1,0
804,2000-02-03T12:00,165,164,63,148,40,0,379,1,0
805,2000-02-03T13:00,165,159,63,150,40,0,383,1,0
806,2000-02-03T14:00,165,156,61,150,40,0,385,1,0
807,2000-02-03T15:00,165,155,60,150,40,0,391,1,0
808,2000-02-03T16:00,165,154,60,148,40,0,392,1,0
809,2000-02-03T17:00,164,153,60,150,39,0,392,1,0
810,2000-02-03T18:00,163,151,61,152,39,0,393,1,0
811,2000-02-03T19:00,163,150,61,153,39,0,393,1,0
812,2000-02-03T20:00,161,148,62,152,40,0,395,1,0
813,2000-02-03T21:00,160,142,65,151,40,0,397,1,0
814,2000-02-03T22:00,159,142,65,148,40,0,399,1,0
815,2000-02-03T23:00,158,141,66,148,40,0,399,1,0
816,2000-02-04T00:00,156,141,67,146,40,0,399,1,0
817,2000-02-04T01:00,155,141,67,145,40,0,400,1,0
818,2000-02-04T02:00,154,141,67,142,41,0,400,1,0
819,2000-02-04T03:00,154,140,66,142,41,0,402,1,0
820,2000-02-04T04:00,152,141,66,141,41,0,404,1,0
821,2000-02-04T05:00,152,140,66,140,42,0,405,1,0
822,2000-02-04T06:00,150,140,66,142,42,0,405,1,0
823,2000-02-04T07:00,150,139,66,142,41,0,407,1,0
824,2000-02-04T08:00,150,137,66,144,41,0,407,1,0
825,2000-02-04T09:00,150,137,64,141,41,0,410,1,0
826,2000-02-04T10:00,145,141,64,139,41,0,412,1,0
827,2000-02-04T11:00,145,141,61,138,41,0,417,1,0
828,2000-02-04T12:00,143,140,62,138,42,0,419,1,0
829,2000-02-04T13:00,141,141,62,136,42,0,422,1,0
830,2000-02-04T14:00,141,140,62,135,43,0,427,1,0
831,2000-02-04T15:00,141,138,62,134,43,0,429,1,0
832,2000-02-04T16:00,141,135,63,134,43,0,432,1,0
833,2000-02-04T17:00,140,133,64,135,43,0,433,1,0
834,2000-02-04T18:00,139,129,65,137,42,0,433,1,0
835,2000-02-04T19:00,139,126,66,138,42,0,433,1,0
836,2000-02-04T20:00,139,125,66,136,41,0,436,1,0
837,2000-02-04T21:00,139,125,63,135,42,0,441,1,0
838,2000-02-04T22:00,138,124,62,135,42,0,445,1,0
839,2000-02-04T23:00,137,122,62,136,42,0,446,1,0
840,2000-02-05T00:00,136,120,63,137,42,0,449,1,0
841,2000-02-05T01:00,135,121,63,135,42,0,451,1,0
842,2000-02-05T02:00,135,120,64,134,42,0,454,1,0
843,2000-02-05T03:00,133,121,64,133,42,0,456,1,0
844,2000-02-05T04:00,130,124,64,131,43,0,458,1,0
845,2000-02-05T05:00,130,124,63,130,43,0,459,1,0
846,2000-02-05T06:00,129,123,64,130,43,0,459,1,0
847,2000-02-05T07:00,128,123,65,128,43,0,461,1,0
848,2000-02-05T08:00,128,122,64,128,43,0,461,1,0
849,2000-02-05T09:00,126,122,63,126,45,0,466,1,0
850,2000-02-05T10:00,124,120,65,126,45,0,469,1,0
851,2000-02-05T11:00,124,118,63,127,45,0,473,1,0
852,2000-02-05T12:00,123,117,63,128,45,0,474,1,0
853,2000-02-05T13:00,121,118,64,126,46,0,477,1,0
854,2000-02-05T14:00,118,121,62,124,46,0,478,1,0
855,2000-02-05T15:00,117,122,62,124,46,0,481,1,0
856,2000-02-05T16:00,117,120,63,123,46,0,483,1,0
857,2000-02-05T17:00,116,121,62,121,46,0,484,1,0
858,2000-02-05T18:00,116,118,63,122,46,0,487,1,0
859,2000-02-05T19:00,114,120,63,121,46,0,488,1,0
860,2000-02-05T20:00,113,120,62,122,46,0,492,1,0
861,2000-02-05T21:00,113,119,60,122,46,0,495,1,0
862,2000-02-05T22:00,111,120,59,121,46,0,498,1,0
863,2000-02-05T23:00,111,120,59,117,46,0,500,1,0
864,2000-02-06T00:00,110,121,57,117,46,0,501,1,0
865,2000-02-06T01:00,109,122,57,116,46,0,503,1,0
866,2000-02-06T02:00,109,121,57,116,46,0,504,1,0
867,2000-02-06T03:00,109,119,55,118,46,0,506,1,0
868,2000-02-06T04:00,107,120,55,119,46,0,507,1,0
869,2000-02-06T05:00,106,119,55,120,47,0,509,1,0
870,2000-02-06T06:00,106,118,55,119,47,0,510,1,0
871,2000-02-06T07:00,104,118,56,119,47,0,512,1,0
872,2000-02-06T08:00,104,118,56,118,47,0,514,1,0
873,2000-02-06T09:00,103,119,56,117,47,0,517,1,0
874,2000-02-06T10:00,102,118,54,118,48,0,519,1,0
875,2000-02-06T11:00,102,118,51,117,48,0,522,1,0
876,2000-02-06T12:00,102,115,52,117,48,0,523,1,0
877,2000-02-06T13:00,101,114,52,116,49,0,524,1,0
878,2000-02-06T14:00,100,115,51,113,49,0,528,1,0
879,2000-02-06T15:00,99,116,51,112,49,0,528,1,0
880,2000-02-06T16:00,99,115,51,111,49,0,530,1,0
881,2000-02-06T17:00,99,113,52,109,49,0,533,1,0
882,2000-02-06T18:00,98,114,52,108,50,0,534,1,0
883,2000-02-06T19:00,97,115,51,105,50,0,535,1,0
884,2000-02-06T20:00,96,113,49,106,50,0,536,1,0
885,2000-02-06T21:00,96,113,49,104,52,0,539,1,0
886,2000-02-06T22:00,96,111,50,102,52,0,542,1,0
887,2000-02-06T23:00,95,112,49,101,52,0,546,1,0
888,2000-02-07T00:00,94,113,49,100,51,0,548,1,0
889,2000-02-07T01:00,93,111,49,102,51,0,549,1,0
890,2000-02-07T02:00,93,110,50,102,51,0,550,1,0
891,2000-02-07T03:00,93,110,50,100,51,0,552,1,0
